Id,Category
0,OOK
1,OOK
2,OOK
3,FM
4,OOK
5,OOK
6,OOK
7,BPSK
8,OOK
9,8PSK
10,OOK
11,16PSK
12,OOK
13,8PSK
14,8PSK
15,AM-SSB-SC
16,QPSK
17,FM
18,QPSK
19,8PSK
20,8PSK
21,AM-SSB-SC
22,OQPSK
23,OOK
24,QPSK
25,4ASK
26,OQPSK
27,OOK
28,BPSK
29,8PSK
30,4ASK
31,4ASK
32,AM-SSB-SC
33,4ASK
34,QPSK
35,OQPSK
36,OQPSK
37,OQPSK
38,QPSK
39,OOK
40,AM-SSB-SC
41,OOK
42,OOK
43,8PSK
44,AM-SSB-SC
45,QPSK
46,OOK
47,4ASK
48,OOK
49,AM-SSB-SC
50,OOK
51,OOK
52,QPSK
53,8PSK
54,8PSK
55,OQPSK
56,4ASK
57,8PSK
58,OQPSK
59,AM-SSB-SC
60,OOK
61,AM-SSB-SC
62,8PSK
63,AM-SSB-SC
64,QPSK
65,AM-SSB-SC
66,8PSK
67,BPSK
68,8PSK
69,4ASK
70,AM-SSB-SC
71,AM-SSB-SC
72,OQPSK
73,OQPSK
74,FM
75,OOK
76,8PSK
77,AM-SSB-SC
78,OOK
79,8PSK
80,4ASK
81,OOK
82,QPSK
83,4ASK
84,OOK
85,QPSK
86,8PSK
87,OOK
88,OOK
89,BPSK
90,8PSK
91,OOK
92,AM-SSB-SC
93,OOK
94,BPSK
95,OOK
96,QPSK
97,AM-SSB-SC
98,AM-SSB-SC
99,BPSK
100,OOK
101,OOK
102,OOK
103,AM-SSB-SC
104,4ASK
105,QPSK
106,OOK
107,OOK
108,OOK
109,8PSK
110,OOK
111,8PSK
112,4ASK
113,AM-SSB-SC
114,OQPSK
115,8PSK
116,AM-SSB-SC
117,OQPSK
118,4ASK
119,8PSK
120,QPSK
121,OOK
122,FM
123,8PSK
124,4ASK
125,4ASK
126,AM-SSB-SC
127,AM-SSB-SC
128,OQPSK
129,AM-SSB-SC
130,8PSK
131,AM-SSB-SC
132,OOK
133,FM
134,OQPSK
135,4ASK
136,OOK
137,8PSK
138,4ASK
139,8PSK
140,OOK
141,BPSK
142,FM
143,4ASK
144,AM-SSB-SC
145,QPSK
146,OOK
147,AM-SSB-SC
148,8PSK
149,AM-SSB-SC
150,AM-SSB-SC
151,OOK
152,AM-SSB-SC
153,FM
154,8PSK
155,OOK
156,OOK
157,FM
158,BPSK
159,OQPSK
160,FM
161,OOK
162,OOK
163,8PSK
164,4ASK
165,4ASK
166,AM-SSB-SC
167,8PSK
168,BPSK
169,8PSK
170,FM
171,AM-SSB-SC
172,AM-SSB-SC
173,OOK
174,OOK
175,8PSK
176,8PSK
177,OOK
178,OOK
179,OOK
180,OQPSK
181,OOK
182,AM-SSB-SC
183,4ASK
184,OOK
185,OOK
186,4ASK
187,8PSK
188,QPSK
189,8PSK
190,OQPSK
191,FM
192,AM-SSB-SC
193,BPSK
194,OOK
195,OQPSK
196,8PSK
197,OOK
198,OOK
199,OOK
200,OOK
201,AM-SSB-SC
202,AM-SSB-SC
203,8PSK
204,QPSK
205,AM-SSB-SC
206,QPSK
207,8PSK
208,8PSK
209,4ASK
210,OOK
211,AM-SSB-SC
212,8PSK
213,OQPSK
214,AM-SSB-SC
215,QPSK
216,FM
217,OOK
218,AM-SSB-SC
219,AM-SSB-SC
220,4ASK
221,QPSK
222,OOK
223,OOK
224,OOK
225,OQPSK
226,OOK
227,8PSK
228,OQPSK
229,AM-SSB-SC
230,8PSK
231,8PSK
232,8PSK
233,OQPSK
234,BPSK
235,4ASK
236,BPSK
237,FM
238,4ASK
239,QPSK
240,AM-SSB-SC
241,OOK
242,OOK
243,OQPSK
244,4ASK
245,QPSK
246,OQPSK
247,AM-SSB-SC
248,BPSK
249,OOK
250,BPSK
251,16PSK
252,FM
253,OQPSK
254,AM-SSB-SC
255,BPSK
256,QPSK
257,8PSK
258,8PSK
259,OOK
260,8PSK
261,8PSK
262,AM-SSB-SC
263,FM
264,QPSK
265,OOK
266,BPSK
267,8PSK
268,OOK
269,QPSK
270,4ASK
271,OOK
272,OOK
273,AM-SSB-SC
274,OQPSK
275,OOK
276,OQPSK
277,4ASK
278,AM-SSB-SC
279,BPSK
280,OOK
281,AM-SSB-SC
282,AM-SSB-SC
283,AM-SSB-SC
284,AM-SSB-SC
285,FM
286,OOK
287,OOK
288,8PSK
289,OOK
290,BPSK
291,FM
292,OOK
293,AM-SSB-SC
294,AM-SSB-SC
295,4ASK
296,4ASK
297,OOK
298,8PSK
299,OOK
300,AM-SSB-SC
301,AM-SSB-SC
302,BPSK
303,BPSK
304,16PSK
305,8PSK
306,8PSK
307,OQPSK
308,4ASK
309,OOK
310,BPSK
311,FM
312,4ASK
313,8PSK
314,QPSK
315,8PSK
316,8PSK
317,AM-SSB-SC
318,FM
319,16PSK
320,AM-SSB-SC
321,OOK
322,16PSK
323,BPSK
324,OOK
325,8PSK
326,AM-SSB-SC
327,16PSK
328,AM-SSB-SC
329,8PSK
330,8PSK
331,BPSK
332,8PSK
333,4ASK
334,BPSK
335,AM-SSB-SC
336,8PSK
337,4ASK
338,QPSK
339,OOK
340,4ASK
341,OOK
342,OOK
343,OOK
344,8PSK
345,FM
346,QPSK
347,OOK
348,16PSK
349,AM-SSB-SC
350,8PSK
351,BPSK
352,AM-SSB-SC
353,OOK
354,OOK
355,4ASK
356,OOK
357,OOK
358,OQPSK
359,AM-SSB-SC
360,OOK
361,8PSK
362,FM
363,8PSK
364,AM-SSB-SC
365,OQPSK
366,4ASK
367,8PSK
368,AM-SSB-SC
369,8PSK
370,AM-SSB-SC
371,FM
372,8PSK
373,4ASK
374,OOK
375,OOK
376,8PSK
377,AM-SSB-SC
378,8PSK
379,OOK
380,OOK
381,OOK
382,OOK
383,8PSK
384,OOK
385,AM-SSB-SC
386,FM
387,AM-SSB-SC
388,OOK
389,8PSK
390,OOK
391,AM-SSB-SC
392,8PSK
393,4ASK
394,OOK
395,4ASK
396,OOK
397,OOK
398,OOK
399,OQPSK
400,AM-SSB-SC
401,OOK
402,4ASK
403,8PSK
404,OOK
405,OOK
406,8PSK
407,BPSK
408,AM-SSB-SC
409,8PSK
410,OOK
411,8PSK
412,8PSK
413,OOK
414,OOK
415,AM-SSB-SC
416,AM-SSB-SC
417,AM-SSB-SC
418,OQPSK
419,8PSK
420,8PSK
421,BPSK
422,4ASK
423,4ASK
424,AM-SSB-SC
425,OOK
426,OOK
427,8PSK
428,OOK
429,OOK
430,OQPSK
431,AM-SSB-SC
432,OOK
433,8PSK
434,OOK
435,8PSK
436,8PSK
437,OQPSK
438,FM
439,8PSK
440,4ASK
441,OOK
442,AM-SSB-SC
443,4ASK
444,4ASK
445,QPSK
446,OQPSK
447,AM-SSB-SC
448,8PSK
449,OOK
450,QPSK
451,AM-SSB-SC
452,QPSK
453,OOK
454,OOK
455,8PSK
456,OQPSK
457,8PSK
458,8PSK
459,AM-SSB-SC
460,16PSK
461,8PSK
462,OQPSK
463,OOK
464,4ASK
465,QPSK
466,AM-SSB-SC
467,OOK
468,8PSK
469,BPSK
470,8PSK
471,QPSK
472,OOK
473,AM-SSB-SC
474,OQPSK
475,OOK
476,OQPSK
477,FM
478,BPSK
479,AM-SSB-SC
480,OQPSK
481,OOK
482,OOK
483,QPSK
484,BPSK
485,8PSK
486,8PSK
487,QPSK
488,QPSK
489,OOK
490,OOK
491,FM
492,AM-SSB-SC
493,OQPSK
494,8PSK
495,4ASK
496,BPSK
497,4ASK
498,8PSK
499,BPSK
500,AM-SSB-SC
501,4ASK
502,OOK
503,AM-SSB-SC
504,OOK
505,QPSK
506,AM-SSB-SC
