Id,Category
0,OQPSK
1,OOK
2,OOK
3,FM
4,QPSK
5,OOK
6,QPSK
7,AM-SSB-SC
8,QPSK
9,OOK
10,OOK
11,AM-SSB-SC
12,OOK
13,16PSK
14,8PSK
15,AM-DSB-SC
16,QPSK
17,FM
18,QPSK
19,4ASK
20,FM
21,AM-SSB-SC
22,FM
23,OOK
24,QPSK
25,OOK
26,OQPSK
27,OOK
28,AM-SSB-SC
29,8PSK
30,FM
31,QPSK
32,16PSK
33,FM
34,QPSK
35,OQPSK
36,OQPSK
37,OQPSK
38,QPSK
39,OOK
40,AM-DSB-SC
41,OOK
42,OOK
43,8PSK
44,AM-SSB-SC
45,QPSK
46,OOK
47,QPSK
48,OOK
49,4ASK
50,OOK
51,QPSK
52,QPSK
53,4ASK
54,AM-SSB-SC
55,OQPSK
56,OOK
57,QPSK
58,OQPSK
59,OQPSK
60,OOK
61,AM-SSB-SC
62,AM-SSB-SC
63,4ASK
64,QPSK
65,FM
66,FM
67,AM-SSB-SC
68,AM-SSB-SC
69,OOK
70,16PSK
71,8PSK
72,16PSK
73,OQPSK
74,FM
75,OOK
76,QPSK
77,AM-SSB-SC
78,FM
79,4ASK
80,QPSK
81,OOK
82,QPSK
83,QPSK
84,OOK
85,FM
86,OOK
87,OOK
88,OOK
89,BPSK
90,AM-SSB-SC
91,FM
92,4ASK
93,QPSK
94,AM-SSB-SC
95,QPSK
96,QPSK
97,FM
98,FM
99,16PSK
100,FM
101,OOK
102,OOK
103,16PSK
104,OOK
105,QPSK
106,OOK
107,OOK
108,QPSK
109,16PSK
110,OOK
111,AM-SSB-SC
112,OQPSK
113,AM-DSB-SC
114,OQPSK
115,AM-SSB-SC
116,BPSK
117,OQPSK
118,QPSK
119,8PSK
120,QPSK
121,OOK
122,FM
123,8PSK
124,OOK
125,OOK
126,BPSK
127,AM-SSB-SC
128,AM-SSB-SC
129,AM-SSB-SC
130,4ASK
131,FM
132,OOK
133,FM
134,OQPSK
135,QPSK
136,OOK
137,AM-DSB-SC
138,FM
139,16PSK
140,OOK
141,AM-SSB-SC
142,FM
143,OOK
144,AM-DSB-SC
145,QPSK
146,OOK
147,4ASK
148,AM-DSB-SC
149,BPSK
150,16PSK
151,FM
152,AM-DSB-SC
153,FM
154,AM-SSB-SC
155,OOK
156,OOK
157,FM
158,BPSK
159,OQPSK
160,FM
161,QPSK
162,QPSK
163,QPSK
164,OOK
165,QPSK
166,FM
167,4ASK
168,BPSK
169,16PSK
170,FM
171,AM-SSB-SC
172,AM-SSB-SC
173,QPSK
174,OOK
175,AM-SSB-SC
176,8PSK
177,OOK
178,OOK
179,OOK
180,OQPSK
181,QPSK
182,AM-DSB-SC
183,QPSK
184,OOK
185,OOK
186,OOK
187,FM
188,QPSK
189,8PSK
190,OQPSK
191,FM
192,AM-SSB-SC
193,QPSK
194,FM
195,OQPSK
196,4ASK
197,OOK
198,OOK
199,OOK
200,OOK
201,AM-SSB-SC
202,BPSK
203,QPSK
204,QPSK
205,AM-DSB-SC
206,QPSK
207,QPSK
208,16PSK
209,OOK
210,FM
211,OQPSK
212,4ASK
213,OQPSK
214,4ASK
215,QPSK
216,FM
217,OOK
218,AM-SSB-SC
219,16PSK
220,OOK
221,QPSK
222,OOK
223,OOK
224,OOK
225,OQPSK
226,OOK
227,AM-DSB-SC
228,OQPSK
229,4ASK
230,AM-SSB-SC
231,4ASK
232,8PSK
233,OQPSK
234,BPSK
235,QPSK
236,AM-SSB-SC
237,FM
238,OOK
239,QPSK
240,AM-SSB-SC
241,OOK
242,QPSK
243,OQPSK
244,QPSK
245,QPSK
246,OQPSK
247,16PSK
248,OQPSK
249,QPSK
250,AM-SSB-SC
251,AM-DSB-SC
252,FM
253,OQPSK
254,BPSK
255,16PSK
256,QPSK
257,4ASK
258,AM-DSB-SC
259,OOK
260,AM-SSB-SC
261,8PSK
262,16PSK
263,FM
264,QPSK
265,OOK
266,AM-SSB-SC
267,8PSK
268,OOK
269,QPSK
270,FM
271,QPSK
272,OOK
273,AM-DSB-SC
274,OQPSK
275,QPSK
276,OQPSK
277,FM
278,16PSK
279,4ASK
280,OOK
281,16PSK
282,AM-SSB-SC
283,4ASK
284,AM-DSB-SC
285,FM
286,OQPSK
